"customer_id","store_code","department_name","qty","value"
634,"2","GROCERY 3","1","1.35"
634,"2","PROVISIONS DAIRY","5","9.59"
634,"2","PROVISIONS PREPARED","2","1.49"
634,"2","SEASONAL","2","2.55"
634,"2","SOFT BEVERAGES","1","0.84"
640,"1","BAKERY","8","7.54"
640,"1","CUISINE DE FRANCE/I","3","1.99"
640,"1","DELICATESSEN","2","5.30"
640,"1","EMB","1","5.10"
640,"1","FROZEN","2","6.53"
640,"1","FRUIT & VEGETABLES","14","14.22"
640,"1","GROCERY 1","13","13.06"
640,"1","GROCERY 2","10","9.65"
640,"1","GROCERY 3","10","9.26"
640,"1","MEAT & POULTRY","6","12.26"
640,"1","NEWSPAPERS & MAGAZI","4","4.65"
640,"1","PROVISIONS DAIRY","12","17.62"
640,"1","PROVISIONS PREPARED","2","4.00"
641,"1","GROCERY 3","1","1.78"
641,"1","PROVISIONS DAIRY","1","0.68"
642,"2","BAKERY","3","1.65"
642,"2","BEVERAGES","1","2.55"
642,"2","CIGARETTES & TOBACC","1","2.43"
642,"2","CONCESSION BAKERY","4","2.84"
642,"2","CUISINE DE FRANCE/I","2","0.20"
642,"2","FROZEN","6","7.98"
642,"2","FRUIT & VEGETABLES","5","4.58"
642,"2","GROCERY 1","3","3.69"
642,"2","GROCERY 2","1","2.49"
642,"2","GROCERY 3","9","3.34"
642,"2","MEAT & POULTRY","1","1.99"
642,"2","PAYPOINT","4","80.00"
642,"2","PROVISIONS DAIRY","5","3.18"
642,"2","SEASONAL","3","20.83"
642,"2","SOFT BEVERAGES","4","1.98"
648,"2","BEVERAGES","1","6.80"
648,"2","CUISINE DE FRANCE/I","1","1.19"
648,"2","DELICATESSEN","1","0.79"
648,"2","FROZEN","1","1.99"
648,"2","FRUIT & VEGETABLES","5","3.89"
648,"2","GROCERY 1","12","9.63"
648,"2","GROCERY 2","5","4.75"
648,"2","GROCERY 3","3","2.15"
648,"2","PROVISIONS DAIRY","2","2.18"
656,"2","FRUIT & VEGETABLES","3","1.95"
656,"2","GROCERY 1","3","5.98"
656,"2","GROCERY 2","2","1.02"
656,"2","PROVISIONS DAIRY","1","1.75"
659,"1","BAKERY","1","0.30"
659,"1","BEVERAGES","4","20.39"
659,"1","DELICATESSEN","3","1.58"
659,"1","FRUIT & VEGETABLES","8","6.81"
659,"1","GROCERY 2","1","0.85"
659,"1","GROCERY 3","2","2.07"
659,"1","MEAT & POULTRY","1","0.75"
659,"1","PAYPOINT","1","5.00"
659,"1","PROVISIONS PREPARED","2","0.90"
659,"1","SOFT BEVERAGES","1","0.44"
662,"1","CUISINE DE FRANCE/I","1","0.89"
662,"1","FROZEN","1","1.00"
662,"1","FRUIT & VEGETABLES","4","4.60"
662,"1","GROCERY 3","2","1.21"
662,"1","MEAT & POULTRY","1","2.29"
662,"1","NATIONAL LOTTERY","1","1.50"
662,"1","NEWSPAPERS & MAGAZI","1","0.35"
662,"1","PROVISIONS DAIRY","2","2.48"
662,"1","PROVISIONS PREPARED","1","1.19"
664,"0","BEVERAGES","1","2.55"
664,"0","CIGARETTES & TOBACC","1","2.31"
664,"0","GROCERY 3","2","1.56"
664,"0","SOFT BEVERAGES","1","0.59"
667,"1","BAKERY","2","2.00"
667,"1","BEVERAGES","2","19.10"
667,"1","CONCESSION BAKERY","1","1.59"
667,"1","FRUIT & VEGETABLES","7","4.56"
667,"1","GROCERY 1","10","12.64"
667,"1","GROCERY 2","10","9.52"
667,"1","GROCERY 3","3","4.00"
667,"1","GROCERY NONFOOD","1","12.76"
667,"1","PROVISIONS DAIRY","7","10.89"
667,"1","SOFT BEVERAGES","1","0.67"
668,"1","BAKERY","3","1.37"
668,"1","CUISINE DE FRANCE/I","1","1.18"
668,"1","FRUIT & VEGETABLES","1","0.73"
668,"1","GROCERY 1","6","10.99"
668,"1","GROCERY 2","1","1.27"
668,"1","GROCERY 3","10","8.48"
668,"1","MEAT & POULTRY","1","4.31"
668,"1","NEWSPAPERS & MAGAZI","1","0.42"
668,"1","PROVISIONS DAIRY","4","5.40"
668,"1","PROVISIONS PREPARED","3","4.09"
668,"1","SEASONAL","4","1.15"
668,"1","SOFT BEVERAGES","1","0.55"
674,"2","GROCERY 3","2","0.71"
674,"2","PETROL","2","15.33"
701,"1","BAKERY","2","2.03"
701,"1","CIGARETTES & TOBACC","1","0.84"
701,"1","FROZEN","1","1.65"
701,"1","FRUIT & VEGETABLES","9","9.57"
701,"1","GROCERY 1","3","3.34"
701,"1","GROCERY 2","2","1.68"
701,"1","GROCERY 3","10","10.54"
701,"1","MEAT & POULTRY","4","8.58"
701,"1","NATIONAL LOTTERY","3","5.00"
701,"1","NEWSPAPERS & MAGAZI","3","4.35"
701,"1","PAYPOINT","1","5.00"
701,"1","PROVISIONS DAIRY","5","5.90"
701,"1","PROVISIONS PREPARED","2","3.50"
701,"1","SOFT BEVERAGES","4","4.07"
706,"1","BAKERY","2","2.42"
706,"1","CUISINE DE FRANCE/I","2","0.36"
706,"1","FRUIT & VEGETABLES","1","1.49"
706,"1","GROCERY 3","1","1.45"
706,"1","NEWSPAPERS & MAGAZI","2","2.04"
706,"1","PETROL","1","21.28"
706,"1","PROVISIONS DAIRY","3","3.24"
706,"1","PROVISIONS PREPARED","2","3.50"
715,"2","BAKERY","1","0.96"
715,"2","PROVISIONS DAIRY","2","1.42"
727,"1","FRUIT & VEGETABLES","6","3.18"
727,"1","GROCERY 2","4","2.64"
727,"1","GROCERY 3","2","1.85"
727,"1","NEWSPAPERS & MAGAZI","1","0.35"
730,"2","BAKERY","2","1.68"
730,"2","BEVERAGES","1","3.40"
730,"2","CUISINE DE FRANCE/I","1","1.59"
730,"2","FRUIT & VEGETABLES","3","4.37"
730,"2","GROCERY 1","1","1.95"
730,"2","GROCERY 2","9","8.01"
730,"2","GROCERY 3","6","6.02"
730,"2","PROVISIONS PREPARED","4","5.03"
730,"2","SOFT BEVERAGES","1","0.84"
748,"1","NATIONAL LOTTERY","3","40.10"
753,"1","BEVERAGES","5","10.08"
753,"1","FROZEN","2","3.72"
753,"1","FRUIT & VEGETABLES","5","5.33"
753,"1","GROCERY 1","2","4.29"
753,"1","GROCERY 3","2","3.49"
753,"1","NEWSPAPERS & MAGAZI","1","0.38"
753,"1","PROVISIONS DAIRY","2","3.82"
768,"0","BAKERY","1","0.55"
768,"0","FROZEN","1","1.00"
768,"0","FRUIT & VEGETABLES","1","1.25"
768,"0","GROCERY 1","6","7.93"
768,"0","GROCERY 2","2","0.32"
768,"0","GROCERY 3","3","3.57"
768,"0","PROVISIONS DAIRY","5","5.98"
768,"0","PROVISIONS PREPARED","1","0.35"
768,"0","SOFT BEVERAGES","2","1.00"
782,"1","BEVERAGES","1","8.50"
784,"2","BEVERAGES","1","4.67"
784,"2","FRUIT & VEGETABLES","3","3.84"
784,"2","GROCERY 1","1","1.01"
784,"2","GROCERY 2","6","3.62"
784,"2","MEAT & POULTRY","2","4.22"
784,"2","PROVISIONS DAIRY","1","2.49"
784,"2","PROVISIONS PREPARED","3","2.21"
785,"2","GROCERY 1","2","1.28"
788,"2","BAKERY","2","2.06"
788,"2","GROCERY 2","8","5.45"
788,"2","PROVISIONS DAIRY","6","5.84"
788,"2","PROVISIONS PREPARED","2","2.00"
788,"2","SOFT BEVERAGES","2","1.70"
790,"2","FRUIT & VEGETABLES","4","6.29"
790,"2","GROCERY 3","22","7.71"
790,"2","NEWSPAPERS & MAGAZI","4","1.38"
790,"2","PROVISIONS DAIRY","3","1.72"
790,"2","SOFT BEVERAGES","12","7.21"
796,"2","FRUIT & VEGETABLES","3","1.41"
799,"2","CIGARETTES & TOBACC","3","9.46"
799,"2","CUISINE DE FRANCE/I","3","0.87"
799,"2","GROCERY 1","1","1.75"
799,"2","GROCERY 3","2","1.94"
799,"2","NEWSPAPERS & MAGAZI","2","0.70"
811,"2","BAKERY","6","5.20"
811,"2","BEVERAGES","3","7.11"
811,"2","CUISINE DE FRANCE/I","2","1.58"
811,"2","DELICATESSEN","1","2.04"
811,"2","FRUIT & VEGETABLES","13","10.27"
811,"2","GROCERY 1","3","6.03"
811,"2","GROCERY 2","5","2.63"
811,"2","GROCERY 3","3","2.48"
811,"2","MEAT & POULTRY","2","3.50"
811,"2","PROVISIONS DAIRY","10","6.18"
816,"1","BAKERY","1","1.55"
816,"1","BEVERAGES","2","6.20"
816,"1","CONCESSION BAKERY","1","0.65"
816,"1","DELICATESSEN","1","8.41"
816,"1","FRUIT & VEGETABLES","4","5.31"
816,"1","GROCERY 1","3","1.63"
816,"1","GROCERY 2","7","6.28"
816,"1","GROCERY 3","4","4.99"
816,"1","NEWSPAPERS & MAGAZI","1","0.45"
816,"1","PROVISIONS DAIRY","1","1.08"
821,"1","BAKERY","1","1.10"
821,"1","CUISINE DE FRANCE/I","1","0.99"
821,"1","FRUIT & VEGETABLES","1","1.99"
821,"1","MEAT & POULTRY","1","4.05"
821,"1","PROVISIONS DAIRY","2","2.38"
821,"1","PROVISIONS PREPARED","4","4.18"
823,"2","BAKERY","6","5.24"
823,"2","CIGARETTES & TOBACC","1","3.81"
823,"2","DELICATESSEN","1","1.72"
823,"2","FROZEN","3","4.86"
823,"2","GROCERY 1","2","2.75"
823,"2","GROCERY 2","5","6.91"
823,"2","GROCERY 3","1","1.60"
823,"2","PROVISIONS DAIRY","3","3.92"
829,"1","BAKERY","2","1.61"
829,"1","CUISINE DE FRANCE/I","1","0.28"
829,"1","FRUIT & VEGETABLES","6","6.03"
829,"1","GROCERY 1","4","3.98"
829,"1","GROCERY 2","1","0.82"
829,"1","GROCERY 3","1","0.84"
829,"1","NEWSPAPERS & MAGAZI","1","0.35"
829,"1","PROVISIONS DAIRY","1","0.68"
830,"2","PROVISIONS PREPARED","2","1.45"
831,"2","BEVERAGES","2","4.75"
831,"2","CIGARETTES & TOBACC","1","7.75"
831,"2","FRUIT & VEGETABLES","1","1.49"
831,"2","GROCERY 1","3","2.45"
831,"2","GROCERY 2","2","7.08"
831,"2","MEAT & POULTRY","2","7.00"
831,"2","PROVISIONS DAIRY","2","2.83"
832,"1","BAKERY","1","0.71"
832,"1","BEVERAGES","9","41.30"
832,"1","CIGARETTES & TOBACC","2","6.20"
832,"1","CONCESSION BAKERY","1","1.42"
832,"1","FRUIT & VEGETABLES","3","2.62"
832,"1","GROCERY 1","5","7.05"
832,"1","GROCERY 2","6","3.66"
832,"1","GROCERY 3","7","4.25"
832,"1","MEAT & POULTRY","2","3.00"
832,"1","PROVISIONS DAIRY","2","1.87"
832,"1","SEASONAL","1","0.84"
832,"1","SOFT BEVERAGES","9","4.62"
834,"1","BAKERY","1","1.89"
834,"1","CUISINE DE FRANCE/I","2","2.18"
834,"1","DELICATESSEN","2","1.81"
834,"1","FRUIT & VEGETABLES","1","2.99"
834,"1","GROCERY 1","5","8.92"
834,"1","GROCERY 2","8","6.34"
834,"1","GROCERY 3","4","4.70"
834,"1","NEWSPAPERS & MAGAZI","1","0.35"
834,"1","PROVISIONS DAIRY","4","3.90"
834,"1","PROVISIONS PREPARED","2","2.00"
834,"1","SOFT BEVERAGES","3","2.06"
835,"2","FRUIT & VEGETABLES","3","3.05"
835,"2","PROVISIONS DAIRY","8","15.10"
840,"2","BAKERY","3","2.20"
840,"2","CUISINE DE FRANCE/I","1","0.99"
840,"2","FROZEN","1","1.29"
840,"2","GROCERY 1","1","0.84"
840,"2","GROCERY 2","1","0.45"
840,"2","NEWSPAPERS & MAGAZI","1","0.40"
840,"2","PROVISIONS DAIRY","1","1.24"
852,"1","BAKERY","2","1.91"
852,"1","BEVERAGES","2","17.86"
852,"1","CIGARETTES & TOBACC","4","15.28"
852,"1","FROZEN","2","4.18"
852,"1","FRUIT & VEGETABLES","1","0.46"
852,"1","GROCERY 1","2","1.34"
852,"1","GROCERY 2","2","1.34"
852,"1","GROCERY 3","2","1.35"
852,"1","GROCERY NONFOOD","1","1.61"
852,"1","PROVISIONS DAIRY","3","4.64"
862,"2","BAKERY","1","1.09"
862,"2","FROZEN","1","1.89"
862,"2","GROCERY 3","1","0.30"
862,"2","PROVISIONS DAIRY","3","4.51"
862,"2","PROVISIONS PREPARED","4","5.79"
862,"2","SOFT BEVERAGES","2","2.20"
864,"2","BAKERY","2","1.00"
864,"2","GROCERY 3","1","1.19"
864,"2","PROVISIONS DAIRY","1","0.68"
864,"2","SOFT BEVERAGES","1","0.55"
869,"1","BAKERY","10","8.53"
869,"1","CUISINE DE FRANCE/I","4","1.12"
869,"1","FROZEN","1","1.39"
869,"1","FRUIT & VEGETABLES","4","4.35"
869,"1","GROCERY 1","5","4.46"
869,"1","GROCERY 2","1","1.05"
869,"1","GROCERY 3","11","5.51"
869,"1","MEAT & POULTRY","4","12.23"
869,"1","NEWSPAPERS & MAGAZI","8","4.22"
869,"1","PROVISIONS DAIRY","14","14.48"
869,"1","PROVISIONS PREPARED","2","3.78"
869,"1","SEASONAL","1","1.52"
879,"2","BAKERY","13","4.52"
879,"2","CUISINE DE FRANCE/I","1","0.99"
879,"2","FROZEN","3","3.97"
879,"2","FRUIT & VEGETABLES","7","1.79"
879,"2","GROCERY 1","17","8.80"
879,"2","GROCERY 2","2","1.18"
879,"2","GROCERY 3","9","8.00"
879,"2","NEWSPAPERS & MAGAZI","16","5.77"
879,"2","PROVISIONS DAIRY","14","11.99"
879,"2","PROVISIONS PREPARED","3","3.97"
879,"2","SOFT BEVERAGES","5","3.09"
909,"2","BAKERY","3","2.47"
909,"2","FROZEN","2","3.78"
909,"2","FRUIT & VEGETABLES","1","0.91"
909,"2","GROCERY 1","1","2.00"
909,"2","GROCERY 2","1","0.53"
909,"2","GROCERY 3","1","2.09"
909,"2","MEAT & POULTRY","2","5.78"
909,"2","NEWSPAPERS & MAGAZI","1","1.00"
909,"2","PROVISIONS DAIRY","1","0.71"
909,"2","PROVISIONS PREPARED","3","5.59"
920,"1","BEVERAGES","1","2.55"
920,"1","GROCERY 3","3","1.74"
926,"0","GROCERY 1","5","5.64"
927,"3","BAKERY","1","1.03"
927,"3","CIGARETTES & TOBACC","3","11.31"
927,"3","FRUIT & VEGETABLES","1","1.29"
927,"3","MEAT & POULTRY","1","3.00"
934,"1","BAKERY","1","1.03"
934,"1","BEVERAGES","2","5.40"
934,"1","CONCESSION BAKERY","2","2.25"
934,"1","FROZEN","3","5.59"
934,"1","FRUIT & VEGETABLES","1","0.38"
934,"1","GROCERY 1","2","1.28"
934,"1","GROCERY 2","4","1.96"
934,"1","GROCERY 3","1","1.10"
934,"1","PROVISIONS DAIRY","1","1.19"
934,"1","SEASONAL","1","2.09"
955,"0","BEVERAGES","1","2.55"
955,"0","FRUIT & VEGETABLES","1","0.38"
955,"0","GROCERY 1","4","1.50"
955,"0","NATIONAL LOTTERY","2","2.00"
955,"0","NEWSPAPERS & MAGAZI","4","2.00"
955,"0","PROVISIONS DAIRY","2","1.47"
960,"1","BEVERAGES","2","5.74"
960,"1","CIGARETTES & TOBACC","1","4.36"
960,"1","GROCERY 1","1","3.23"
960,"1","NEWSPAPERS & MAGAZI","1","0.65"
961,"1","CIGARETTES & TOBACC","1","4.38"
961,"1","GROCERY 2","5","3.37"
961,"1","GROCERY 3","5","4.09"
961,"1","PROVISIONS DAIRY","1","1.29"
961,"1","PROVISIONS PREPARED","3","3.89"
971,"1","BAKERY","2","1.87"
971,"1","FRUIT & VEGETABLES","1","1.89"
971,"1","GROCERY 2","1","2.89"
971,"1","PROVISIONS DAIRY","2","0.75"
974,"2","FROZEN","2","3.28"
974,"2","GROCERY 3","2","1.70"
974,"2","NEWSPAPERS & MAGAZI","1","0.40"
979,"1","BAKERY","1","0.86"
979,"1","BEVERAGES","2","5.09"
979,"1","CIGARETTES & TOBACC","2","8.63"
979,"1","GROCERY 1","1","1.78"
979,"1","GROCERY 2","3","4.37"
979,"1","GROCERY 3","1","0.85"
979,"1","PAYPOINT","1","10.00"
979,"1","PROVISIONS DAIRY","1","1.49"
985,"0","BAKERY","2","2.18"
985,"0","DELICATESSEN","1","3.99"
985,"0","FRUIT & VEGETABLES","3","1.49"
985,"0","GROCERY 1","1","0.93"
985,"0","GROCERY 2","2","1.34"
985,"0","PROVISIONS DAIRY","1","0.68"
990,"1","BAKERY","1","0.70"
990,"1","CUISINE DE FRANCE/I","1","1.44"
990,"1","FRUIT & VEGETABLES","2","1.37"
990,"1","GROCERY 1","2","3.73"
990,"1","GROCERY 2","2","1.60"
990,"1","NEWSPAPERS & MAGAZI","2","0.70"
990,"1","PAYPOINT","1","5.00"
990,"1","PROVISIONS DAIRY","3","2.26"
992,"1","DELICATESSEN","2","3.50"
992,"1","GROCERY 1","4","3.56"
992,"1","GROCERY 2","4","3.04"
992,"1","GROCERY 3","2","3.80"
992,"1","NEWSPAPERS & MAGAZI","1","1.45"
992,"1","PROVISIONS PREPARED","1","0.79"
998,"2","GROCERY 1","2","2.87"
998,"2","HOMEWARES","1","1.69"
1009,"0","BAKERY","1","0.84"
1009,"0","CIGARETTES & TOBACC","1","4.08"
1009,"0","NEWSPAPERS & MAGAZI","1","0.40"
1019,"2","CIGARETTES & TOBACC","4","18.28"
1019,"2","FRUIT & VEGETABLES","1","0.15"
1019,"2","GROCERY 3","1","0.84"
1019,"2","MEAT & POULTRY","1","2.40"
1026,"2","BAKERY","1","0.77"
1026,"2","CUISINE DE FRANCE/I","1","1.09"
1026,"2","FROZEN","4","5.03"
1026,"2","FRUIT & VEGETABLES","5","2.10"
1026,"2","GROCERY 2","5","4.29"
1026,"2","GROCERY 3","5","3.82"
1026,"2","PROVISIONS DAIRY","4","3.92"
1026,"2","PROVISIONS PREPARED","2","1.49"
1028,"1","BAKERY","2","2.78"
1028,"1","CIGARETTES & TOBACC","5","12.11"
1028,"1","FROZEN","2","1.70"
1028,"1","GROCERY 3","2","1.20"
1028,"1","MEAT & POULTRY","2","3.00"
1028,"1","NEWSPAPERS & MAGAZI","3","2.31"
1028,"1","PAYPOINT","1","15.00"
1028,"1","SOFT BEVERAGES","2","1.19"
1041,"3","CIGARETTES & TOBACC","2","2.58"
1041,"3","GROCERY 1","1","0.50"
1041,"3","GROCERY 2","1","0.86"
1041,"3","POSTAGE STAMPS","2","0.68"
1041,"3","PROVISIONS DAIRY","1","1.29"
1046,"2","BAKERY","2","1.94"
1046,"2","GROCERY 1","1","1.29"
1046,"2","GROCERY 2","1","0.85"
1046,"2","NEWSPAPERS & MAGAZI","1","0.70"
1046,"2","PROVISIONS DAIRY","2","1.12"
1047,"1","BAKERY","11","9.84"
1047,"1","BEVERAGES","10","58.87"
1047,"1","CIGARETTES & TOBACC","4","13.56"
1047,"1","FROZEN","4","4.68"
1047,"1","FRUIT & VEGETABLES","22","17.32"
1047,"1","GROCERY 1","11","17.85"
1047,"1","GROCERY 2","5","7.67"
1047,"1","GROCERY 3","9","14.40"
1047,"1","MEAT & POULTRY","9","29.51"
1047,"1","PROVISIONS DAIRY","2","3.64"
1047,"1","PROVISIONS PREPARED","3","2.55"
1052,"1","CUISINE DE FRANCE/I","3","2.43"
1052,"1","FROZEN","3","3.91"
1052,"1","GROCERY 1","2","6.93"
1052,"1","GROCERY 3","1","1.33"
1052,"1","NEWSPAPERS & MAGAZI","1","1.20"
1052,"1","PROVISIONS DAIRY","7","4.74"
1052,"1","PROVISIONS PREPARED","2","1.49"
1054,"1","BAKERY","1","0.67"
1054,"1","FROZEN","3","4.07"
1054,"1","FRUIT & VEGETABLES","2","0.97"
1054,"1","GROCERY 1","2","4.24"
1054,"1","GROCERY 2","1","0.59"
1054,"1","MEAT & POULTRY","2","3.00"
1054,"1","PROVISIONS DAIRY","6","2.45"
1054,"1","PROVISIONS PREPARED","4","2.81"
1058,"1","BAKERY","1","1.03"
1058,"1","BEVERAGES","3","11.89"
1058,"1","FROZEN","2","3.64"
1058,"1","GROCERY 1","3","4.41"
1058,"1","GROCERY 2","3","7.43"
1058,"1","GROCERY 3","2","2.53"
1058,"1","PROVISIONS DAIRY","4","4.05"
1058,"1","PROVISIONS PREPARED","3","4.39"
1058,"1","SOFT BEVERAGES","2","2.62"
1059,"1","BAKERY","7","6.96"
1059,"1","CUISINE DE FRANCE/I","1","0.89"
1059,"1","FROZEN","5","7.55"
1059,"1","FRUIT & VEGETABLES","44","45.56"
1059,"1","GROCERY 1","18","21.49"
1059,"1","GROCERY 2","34","34.57"
1059,"1","GROCERY 3","13","14.03"
1059,"1","MEAT & POULTRY","10","19.48"
1059,"1","NEWSPAPERS & MAGAZI","6","5.40"
1059,"1","PROVISIONS DAIRY","50","26.50"
1059,"1","PROVISIONS PREPARED","13","11.07"
1059,"2","BAKERY","11","10.61"
1059,"2","BEVERAGES","1","1.52"
1059,"2","CUISINE DE FRANCE/I","2","1.78"
1059,"2","FROZEN","5","7.99"
1059,"2","FRUIT & VEGETABLES","47","48.98"
1059,"2","GROCERY 1","18","24.29"
1059,"2","GROCERY 2","33","32.97"
1059,"2","GROCERY 3","12","13.57"
1059,"2","MEAT & POULTRY","3","6.07"
1059,"2","NEWSPAPERS & MAGAZI","8","7.71"
1059,"2","PROVISIONS DAIRY","49","29.92"
1059,"2","PROVISIONS PREPARED","6","6.87"
1059,"2","SOFT BEVERAGES","1","0.55"
1061,"2","BAKERY","7","5.77"
1061,"2","DELICATESSEN","13","11.11"
1061,"2","FROZEN","9","14.39"
1061,"2","FRUIT & VEGETABLES","22","19.08"
1061,"2","GROCERY 2","19","14.79"
1061,"2","GROCERY 3","13","9.66"
1061,"2","MEAT & POULTRY","6","16.84"
1061,"2","PROVISIONS DAIRY","5","5.90"
1061,"2","PROVISIONS PREPARED","1","1.49"
1061,"2","SOFT BEVERAGES","23","13.30"
1070,"1","BAKERY","5","4.55"
1070,"1","CIGARETTES & TOBACC","1","7.37"
1070,"1","CUISINE DE FRANCE/I","2","0.90"
1070,"1","FRUIT & VEGETABLES","7","4.39"
1070,"1","GROCERY 1","2","1.17"
1070,"1","GROCERY 2","1","0.45"
1070,"1","GROCERY 3","8","5.20"
1070,"1","MEAT & POULTRY","1","1.19"
1070,"1","PROVISIONS DAIRY","6","4.27"
1070,"1","PROVISIONS PREPARED","3","3.42"
1070,"2","BEVERAGES","2","17.28"
1070,"2","CIGARETTES & TOBACC","5","30.54"
1070,"2","FRUIT & VEGETABLES","1","0.59"
1070,"2","GROCERY 1","3","2.89"
1070,"2","GROCERY 2","7","9.51"
1070,"2","MEAT & POULTRY","11","22.11"
1070,"2","NEWSPAPERS & MAGAZI","1","0.35"
1070,"2","PROVISIONS DAIRY","1","1.14"
1071,"3","FROZEN","1","1.89"
1071,"3","GROCERY 1","2","1.28"
1071,"3","GROCERY 2","4","1.88"
1071,"3","GROCERY 3","4","2.36"
1071,"3","PROVISIONS DAIRY","1","0.37"
1071,"3","SOFT BEVERAGES","4","4.60"
1083,"1","BAKERY","1","0.75"
1083,"1","DELICATESSEN","2","3.20"
1083,"1","FRUIT & VEGETABLES","2","2.88"
1083,"1","GROCERY 1","3","6.38"
1083,"1","GROCERY 2","3","3.63"
1083,"1","GROCERY 3","3","1.96"
1083,"1","MEAT & POULTRY","1","2.99"
1083,"1","NEWSPAPERS & MAGAZI","4","1.64"
1083,"1","PROVISIONS DAIRY","1","0.85"
1083,"1","PROVISIONS PREPARED","2","3.18"
1083,"1","SOFT BEVERAGES","1","3.11"
1083,"2","BAKERY","1","0.75"
1083,"2","FROZEN","1","2.09"
1083,"2","FRUIT & VEGETABLES","2","3.90"
1083,"2","GROCERY 1","1","2.77"
1083,"2","GROCERY 2","3","2.94"
1083,"2","GROCERY 3","4","6.39"
1083,"2","MEAT & POULTRY","4","6.57"
1083,"2","NEWSPAPERS & MAGAZI","1","0.35"
1083,"2","PAYPOINT","1","10.00"
1083,"2","PROVISIONS DAIRY","2","1.51"
1083,"2","PROVISIONS PREPARED","2","3.44"
1083,"2","SOFT BEVERAGES","6","6.11"
1084,"2","BAKERY","8","6.19"
1084,"2","CUISINE DE FRANCE/I","8","4.01"
1084,"2","DELICATESSEN","1","3.99"
1084,"2","FROZEN","5","4.26"
1084,"2","FRUIT & VEGETABLES","5","6.08"
1084,"2","GROCERY 1","4","3.22"
1084,"2","GROCERY 3","2","3.02"
1084,"2","MEAT & POULTRY","2","5.00"
1084,"2","NEWSPAPERS & MAGAZI","3","1.70"
1084,"2","PROVISIONS DAIRY","4","6.21"
1084,"2","PROVISIONS PREPARED","4","4.98"
1084,"2","SOFT BEVERAGES","2","1.28"
1087,"0","CUISINE DE FRANCE/I","1","0.62"
1087,"0","GROCERY 2","2","1.58"
1087,"0","GROCERY 3","7","6.94"
1087,"0","NEWSPAPERS & MAGAZI","1","0.45"
1087,"0","PAYPOINT","2","10.00"
1087,"0","PROVISIONS DAIRY","4","2.49"
1093,"1","BEVERAGES","1","7.91"
1093,"1","GROCERY 3","1","0.39"
1093,"1","PROVISIONS DAIRY","2","0.83"
1093,"1","PROVISIONS PREPARED","2","3.50"
1093,"1","SOFT BEVERAGES","2","1.01"
1098,"2","FRUIT & VEGETABLES","2","3.88"
1098,"2","GROCERY 1","2","4.18"
1098,"2","GROCERY 3","2","1.38"
1098,"2","PROVISIONS DAIRY","2","1.99"
1098,"2","SOFT BEVERAGES","2","1.84"
1099,"1","BAKERY","6","6.40"
1099,"1","FROZEN","3","4.88"
1099,"1","GROCERY 3","6","14.45"
1099,"1","MEAT & POULTRY","1","2.39"
1099,"1","PROVISIONS DAIRY","5","7.25"
1099,"1","PROVISIONS PREPARED","1","0.99"
1102,"0","CIGARETTES & TOBACC","2","7.69"
1111,"3","BAKERY","1","1.03"
1111,"3","FRUIT & VEGETABLES","1","1.29"
1114,"2","BAKERY","3","3.09"
1114,"2","BEVERAGES","2","5.10"
1114,"2","CUISINE DE FRANCE/I","2","1.98"
1114,"2","FROZEN","3","4.63"
1114,"2","FRUIT & VEGETABLES","2","1.46"
1114,"2","GROCERY 1","2","2.08"
1114,"2","GROCERY 2","4","6.29"
1114,"2","GROCERY 3","13","10.40"
1114,"2","MEAT & POULTRY","1","0.64"
1114,"2","NATIONAL LOTTERY","1","3.50"
1114,"2","PROVISIONS DAIRY","4","4.76"
1114,"2","SOFT BEVERAGES","3","2.79"
1115,"0","BAKERY","1","0.61"
1115,"0","GROCERY 2","3","1.41"
1115,"0","GROCERY 3","2","0.75"
1115,"0","MEAT & POULTRY","1","1.19"
1115,"0","PROVISIONS DAIRY","2","2.24"
1115,"0","PROVISIONS PREPARED","1","1.89"
1118,"2","BEVERAGES","2","5.94"
1118,"2","CIGARETTES & TOBACC","1","4.18"
1118,"2","FRUIT & VEGETABLES","2","10.20"
1118,"2","GROCERY 1","2","3.78"
1118,"2","GROCERY 3","5","8.64"
1118,"2","MEAT & POULTRY","2","3.50"
1118,"2","PROVISIONS DAIRY","1","1.59"
1118,"2","PROVISIONS PREPARED","1","2.99"
1118,"2","SOFT BEVERAGES","1","0.84"
1136,"2","BAKERY","1","1.09"
1136,"2","FRUIT & VEGETABLES","2","2.69"
1136,"2","GROCERY 1","2","0.92"
1136,"2","PROVISIONS DAIRY","3","1.20"
1136,"2","PROVISIONS PREPARED","2","2.50"
1142,"2","BAKERY","1","0.98"
1142,"2","GROCERY 1","1","1.61"
1142,"2","GROCERY 3","1","2.35"
1142,"2","NEWSPAPERS & MAGAZI","1","0.37"
1142,"2","PROVISIONS DAIRY","1","1.79"
1145,"1","BAKERY","1","0.71"
1145,"1","FRUIT & VEGETABLES","13","12.72"
1145,"1","GROCERY 1","1","0.81"
1145,"1","GROCERY 2","3","1.29"
1145,"1","GROCERY 3","4","4.82"
1145,"1","GROCERY NONFOOD","1","2.34"
1145,"1","NEWSPAPERS & MAGAZI","4","2.20"
1145,"1","PROVISIONS DAIRY","4","4.08"
1145,"1","PROVISIONS PREPARED","2","3.50"
